pitch_type,game_date,release_speed,release_pos_x,release_pos_z,batter,pitcher,events,description,zone,stand,p_throws,type,hit_location,bb_type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
FF,6/28/2024,95.7,-1.39,6.18,668800,544150,field_out,hit_into_play,9.0,R,R,X,4.0,ground_ball,2,1,-0.56,1.17,0.51,1.96,,,,1,5,Top,139.0,151.1,6.342312624,-139.1639903,-8.265945099,-8.67622735,28.72564041,-15.27125484,3.22,1.45,26.0,93.8,-3.0,96.8,2336.0,6.8,747017,53.74,0.311,0.264,0.0,1.0,0.0,0.0,2.0,33,4,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,217.0,0.023,-0.191,72.4,7.2,0.333,0.191,93.8,1,-1,0.676,0.324,34,29,35,29,2,1,5.0,5.0,7.0,2.0,1.3,0.56,0.56,38.9
CH,6/28/2024,86.7,-1.5,5.97,668800,544150,,ball,14.0,R,R,B,,,1,1,-1.3,0.77,1.04,0.63,,,,1,5,Top,,,8.766165996,-125.7884896,-8.21624633,-15.55111361,23.13055996,-22.56034953,3.21,1.49,,,,87.5,2104.0,6.7,747017,53.78,,,,,,,,33,3,Changeup,1,0,0,1,0,1,0,1,Standard,Standard,230.0,0.0,0.037,,,,-0.037,,1,-1,0.676,0.324,34,29,35,29,2,1,5.0,5.0,7.0,2.0,2.26,1.3,1.3,31.8
CU,6/28/2024,76.8,-1.28,6.2,668800,544150,,ball,11.0,R,R,B,,,0,1,0.84,-0.7,-2.27,5.56,,,,1,5,Top,,,-3.620879139,-111.7177969,6.826747574,7.653613936,16.7262451,-39.32266518,3.22,1.52,,,,77.5,2255.0,6.5,747017,54.04,,,,,,,,33,2,Curveball,1,0,0,1,0,1,0,1,Standard,Standard,55.0,0.0,0.015,,,,-0.015,,1,-1,0.676,0.324,34,29,35,29,2,1,5.0,5.0,7.0,2.0,4.51,-0.84,-0.84,42.3
FF,6/28/2024,96.1,-1.22,6.34,668800,544150,,foul,2.0,R,R,S,,,0,0,-0.45,1.45,-0.12,2.99,,,,1,5,Top,,,3.962146128,-139.7826753,-6.600761475,-6.770400397,31.478869,-11.91462923,3.22,1.45,124.0,81.8,8.0,97.0,2427.0,6.8,747017,53.7,,,,,,,,33,1,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,209.0,0.0,-0.023,73.5,6.8,,0.023,88.0,1,-1,0.676,0.324,34,29,35,29,2,1,5.0,5.0,7.0,2.0,1.02,0.45,0.45,47.1
FC,6/28/2024,85.6,-1.43,6.13,668800,544150,field_out,hit_into_play,12.0,R,R,X,7.0,fly_ball,1,2,0.48,0.41,0.14,3.84,,,,0,3,Top,66.61,56.9,2.75664506,-124.7502789,-0.020900341,4.545134897,22.34379412,-28.03657909,3.22,1.45,379.0,100.4,36.0,86.7,2227.0,6.7,747017,53.82,0.26,0.503,0.0,1.0,0.0,0.0,5.0,15,4,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,164.0,0.025,-0.167,69.7,6.8,0.977,0.167,100.4,0,0,0.5,0.5,34,29,35,29,1,0,5.0,5.0,7.0,2.0,2.66,-0.48,-0.48,35.7
FC,6/28/2024,85.5,-1.35,6.12,668800,544150,,ball,14.0,R,R,B,,,0,2,0.56,0.27,1.53,0.38,,,,0,3,Top,,,5.701055986,-124.2996509,-7.868734019,4.791486161,22.85092579,-28.11060057,3.34,1.6,,,,86.4,2276.0,6.7,747017,53.77,,,,,,,,15,3,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,185.0,0.0,0.021,,,,-0.021,,0,0,0.5,0.5,34,29,35,29,1,0,5.0,5.0,7.0,2.0,2.84,-0.56,-0.56,36.5
FF,6/28/2024,94.9,-1.18,6.34,668800,544150,,foul,1.0,R,R,S,,,0,1,-0.32,1.31,-0.57,3.05,,,,0,3,Top,,,2.337598956,-138.0883756,-5.918591895,-4.637150373,30.60783812,-14.27980892,3.22,1.45,151.0,74.9,71.0,95.8,2386.0,6.8,747017,53.68,,,,,,,,15,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,208.0,0.0,-0.049,65.7,6.3,,0.049,88.0,0,0,0.5,0.5,34,29,35,29,1,0,5.0,5.0,7.0,2.0,1.22,0.32,0.32,45.8
FF,6/28/2024,94.6,-1.16,6.48,668800,544150,,foul,5.0,R,R,S,,,0,0,-0.35,1.26,-0.01,2.24,,,,0,3,Top,,,3.806993853,-137.596358,-8.295717701,-5.23415147,27.35392013,-14.5157239,3.22,1.45,302.0,91.6,44.0,95.7,2450.0,6.7,747017,53.79,,,,,,,,15,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,209.0,0.0,-0.033,71.2,6.6,,0.033,91.6,0,0,0.5,0.5,34,29,35,29,1,0,5.0,5.0,7.0,2.0,1.26,0.35,0.35,44.1
FF,6/30/2024,89.4,0.91,6.16,668800,608344,single,hit_into_play,8.0,R,L,X,7.0,line_drive,0,0,0.99,0.96,0.02,1.71,,663993.0,656537.0,0,4,Top,97.33,84.98,-4.274262549,-130.0513878,-7.072596843,12.07239765,24.15371246,-19.98524939,3.22,1.45,215.0,85.8,14.0,90.0,1928.0,6.4,747016,54.07,0.923,0.889,0.9,1.0,1.0,0.0,4.0,29,1,4-Seam Fastball,1,3,3,1,4,1,4,1,Standard,Standard,129.0,-0.096,0.954,71.8,7.4,1.087,-0.954,88.0,-2,2,0.197,0.803,30,29,30,29,2,1,5.0,2.0,6.0,4.0,1.86,0.99,-0.99,43.7
CH,6/30/2024,84.9,1.06,6.08,668800,608344,field_out,hit_into_play,14.0,R,L,X,4.0,ground_ball,0,2,1.28,0.43,1.24,2.09,,,,2,2,Top,147.96,147.02,-2.144892604,-123.5917221,-3.895328968,13.56287807,24.38155037,-27.21269418,3.22,1.45,36.0,68.6,0.0,85.0,1632.0,6.3,747016,54.18,0.117,0.089,0.0,1.0,0.0,0.0,2.0,12,3,Changeup,0,2,2,0,2,0,2,0,Standard,Standard,126.0,0.008,-0.061,77.2,7.6,0.135,0.061,88.0,-2,2,0.323,0.677,30,29,30,29,1,0,5.0,2.0,6.0,4.0,2.73,1.28,-1.28,41.6
SI,6/30/2024,91.4,1.08,6.12,668800,608344,,foul,12.0,R,L,S,,,0,1,1.12,1.05,1.32,3.22,,,,2,2,Top,,,-1.816796779,-133.0803415,-3.729355352,13.75442472,27.7976233,-19.07998198,3.22,1.45,216.0,73.0,27.0,91.6,1959.0,6.3,747016,54.18,,,,,,,,12,2,Sinker,0,2,2,0,2,0,2,0,Standard,Standard,139.0,0.0,-0.022,67.9,7.4,,0.022,88.0,-2,2,0.323,0.677,30,29,30,29,1,0,5.0,2.0,6.0,4.0,1.67,1.12,-1.12,39.2
FF,6/30/2024,90.3,0.82,6.31,668800,608344,,foul,1.0,R,L,S,,,0,0,0.92,1.17,-0.37,3.28,,,,2,2,Top,,,-4.921359127,-131.433946,-4.102234574,11.76192962,27.71921012,-17.93229403,3.22,1.45,283.0,81.4,33.0,90.4,1866.0,6.3,747016,54.16,,,,,,,,12,1,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,137.0,0.0,-0.016,57.7,5.3,,0.016,88.0,-2,2,0.323,0.677,30,29,30,29,1,0,5.0,2.0,6.0,4.0,1.62,0.92,-0.92,46.3
ST,6/30/2024,80.8,1.85,5.8,668800,640454,strikeout,called_strike,6.0,R,L,S,2.0,,3,2,-1.41,-0.23,0.4,1.95,,,,2,8,Top,,,-0.537150087,-117.7930805,-1.502294511,-13.04319495,22.36056682,-34.255481,3.13,1.31,,,,80.9,2613.0,6.2,747016,54.27,,0.0,0.0,1.0,0.0,0.0,,72,9,Sweeper,2,11,11,2,11,2,11,2,Standard,Standard,305.0,0.0,-0.125,,,,0.125,,-9,9,0.001,0.999,29,29,30,29,1,4,,2.0,,4.0,3.71,-1.41,1.41,30.7
SI,6/30/2024,89.5,1.62,5.9,668800,640454,,foul,3.0,R,L,S,,,3,2,0.76,0.21,0.31,2.99,,,,2,8,Top,,,-4.802234522,-130.4722943,-1.734584421,9.613403907,23.17042514,-29.65570701,3.22,1.45,181.0,80.0,71.0,90.0,1935.0,6.1,747016,54.38,,,,,,,,72,8,Sinker,2,11,11,2,11,2,11,2,Standard,Standard,118.0,0.0,0.0,70.8,6.8,,0.0,88.0,-9,9,0.001,0.999,29,29,30,29,1,4,,2.0,,4.0,2.59,0.76,-0.76,27.5
FC,6/30/2024,88.6,1.61,6.03,668800,640454,,foul,3.0,R,L,S,,,3,2,-0.15,0.17,0.43,2.83,,,,2,8,Top,,,-2.566854289,-129.122361,-2.19697834,-1.216588756,23.28487971,-30.02058745,3.22,1.45,216.0,75.0,27.0,88.9,2595.0,6.1,747016,54.4,,,,,,,,72,7,Cutter,2,11,11,2,11,2,11,2,Standard,Standard,262.0,0.0,0.0,71.7,6.7,,0.0,88.0,-9,9,0.001,0.999,29,29,30,29,1,4,,2.0,,4.0,2.69,-0.15,0.15,31.2
SI,6/30/2024,89.4,1.66,5.91,668800,640454,,ball,11.0,R,L,B,,,2,2,1.09,0.23,-1.91,2.42,,,,2,8,Top,,,-11.02499701,-129.7593583,-3.05486184,14.54431667,26.22372478,-29.10969235,3.14,1.35,,,,89.0,2152.0,6.1,747016,54.39,,,,,,,,72,6,Sinker,2,11,11,2,11,2,11,2,Standard,Standard,103.0,0.0,0.041,,,,-0.041,,-9,9,0.001,0.999,29,29,30,29,1,4,,2.0,,4.0,2.63,1.09,-1.09,28.8
ST,6/30/2024,83.7,1.74,5.9,668800,640454,,foul,13.0,R,L,S,,,2,2,-1.44,-0.18,-1.5,1.77,,,,2,8,Top,,,-4.630264099,-121.8802243,-2.773939979,-13.44868597,23.64566087,-33.67232414,3.22,1.45,,86.2,26.0,,2790.0,6.2,747016,54.28,,,,,,,,72,5,Sweeper,2,11,11,2,11,2,11,2,Standard,Standard,309.0,0.0,0.0,57.0,8.4,,0.0,88.0,-9,9,0.001,0.999,29,29,30,29,1,4,,2.0,,4.0,3.43,-1.44,1.44,26.9
ST,6/30/2024,82.3,1.97,5.88,668800,640454,,ball,12.0,R,L,B,,,1,2,-1.47,-0.39,1.35,2.64,,,,2,8,Top,,,1.44737177,-119.9196218,-0.070812216,-14.48694082,23.02177129,-36.18506456,3.15,1.28,,,,82.1,2702.0,6.0,747016,54.45,,,,,,,,72,4,Sweeper,2,11,11,2,11,2,11,2,Standard,Standard,304.0,0.0,0.015,,,,-0.015,,-9,9,0.001,0.999,29,29,30,29,1,4,,2.0,,4.0,3.75,-1.47,1.47,28.4
SI,6/30/2024,89.3,1.66,5.79,668800,640454,,foul,6.0,R,L,S,,,1,1,1.19,-0.01,0.61,2.06,,,,2,8,Top,,,-5.067960443,-129.9832371,-3.142221982,14.58200967,27.71574974,-31.80724476,3.22,1.45,1.0,62.5,-69.0,88.9,1950.0,6.1,747016,54.44,,,,,,,,72,3,Sinker,2,11,11,2,11,2,11,2,Standard,Standard,112.0,0.0,-0.025,73.0,7.8,,0.025,88.0,-9,9,0.001,0.999,29,29,30,29,1,4,,2.0,,4.0,2.87,1.19,-1.19,25.2
SI,6/30/2024,91.4,1.78,5.88,668800,640454,,ball,14.0,R,L,B,,,0,1,1.18,-0.13,2.04,2.07,,,,2,8,Top,,,-1.872312755,-133.0466263,-3.393382026,14.36650858,31.12981086,-33.15681282,3.24,1.41,,,,90.7,1999.0,6.0,747016,54.47,,,,,,,,72,2,Sinker,2,11,11,2,11,2,11,2,Standard,Standard,115.0,0.0,0.011,,,,-0.011,,-9,9,0.001,0.999,29,29,30,29,1,4,,2.0,,4.0,2.88,1.18,-1.18,24.9
SI,6/30/2024,88.8,1.62,5.87,668800,640454,,swinging_strike,5.0,R,L,S,,,0,0,1.09,0.05,-0.16,2.59,,,,2,8,Top,,,-6.579969924,-129.1183569,-2.064264384,13.57269277,27.24936958,-31.40327028,3.22,1.45,,,,88.1,2189.0,5.9,747016,54.6,,,,,,,,72,1,Sinker,2,11,11,2,11,2,11,2,Standard,Standard,108.0,0.0,-0.016,72.0,8.1,,0.016,,-9,9,0.001,0.999,29,29,30,29,1,4,,2.0,,4.0,2.85,1.09,-1.09,27.5
FC,6/30/2024,89.6,2.06,6.45,668800,663989,double,hit_into_play,8.0,R,L,X,8.0,line_drive,0,1,-0.2,0.57,-0.23,1.52,,,,1,5,Top,87.2,44.07,-5.179570325,-130.2955317,-7.325337891,-1.165017256,26.80272984,-24.32968912,3.22,1.45,352.0,106.8,17.0,88.6,2261.0,5.7,747016,54.83,0.606,0.737,1.25,1.0,1.0,1.0,6.0,44,2,Cutter,2,8,8,2,8,2,8,2,Standard,Standard,152.0,-0.006,0.438,70.6,7.7,1.147,-0.438,106.8,-6,6,0.036,0.964,28,29,29,29,1,2,3.0,2.0,53.0,4.0,2.27,-0.2,0.2,52.4
SI,6/30/2024,93.8,-1.85,5.28,668800,622253,hit_by_pitch,hit_by_pitch,11.0,R,R,B,,,3,0,-1.68,0.34,-1.67,3.36,,,,1,7,Top,,,4.199797583,-136.5891594,0.042887772,-21.91778791,31.86991264,-28.12772416,3.22,1.45,,,,94.0,2111.0,6.5,747016,54.03,,0.720192,0.7,1.0,0.0,0.0,,60,4,Sinker,2,8,8,2,8,2,8,2,Standard,Standard,240.0,-0.001,0.111,,,,-0.111,,-6,6,0.015,0.985,30,29,30,29,1,3,5.0,2.0,6.0,4.0,2.26,1.68,1.68,25.5
SI,6/30/2024,94.0,-1.8,5.22,668800,622253,,ball,13.0,R,R,B,,,2,0,-1.65,0.47,0.0,1.17,,,,1,7,Top,,,8.31608265,-136.5473719,-5.779976446,-22.42344577,30.73503481,-25.22826101,3.09,1.3,,,,94.1,2107.0,6.5,747016,53.99,,,,,,,,60,3,Sinker,2,8,8,2,8,2,8,2,Standard,Standard,239.0,0.0,0.088,,,,-0.088,,-6,6,0.015,0.985,30,29,30,29,1,3,5.0,2.0,6.0,4.0,2.13,1.65,1.65,24.6
FC,6/30/2024,88.8,2.34,6.43,668800,663989,,swinging_strike,13.0,R,L,S,,,0,0,-0.1,0.52,-1.0,1.35,,,,1,5,Top,,,-7.870422004,-128.9891081,-7.435476182,0.400368486,24.46985035,-25.05060651,3.22,1.45,,,,87.9,2250.0,5.7,747016,54.84,,,,,,,,44,1,Cutter,2,8,8,2,8,2,8,2,Standard,Standard,165.0,0.0,-0.023,71.4,7.6,,0.023,,-6,6,0.036,0.964,28,29,29,29,1,2,3.0,2.0,53.0,4.0,2.36,-0.1,0.1,48.8
SI,6/30/2024,94.8,-1.98,5.29,668800,622253,,ball,11.0,R,R,B,,,1,0,-1.56,0.46,-1.01,2.88,,,,1,7,Top,,,6.043445965,-137.9776896,-1.672860083,-21.27723492,31.21040642,-26.11730546,3.12,1.3,,,,95.2,2088.0,6.6,747016,53.94,,,,,,,,60,2,Sinker,2,8,8,2,8,2,8,2,Standard,Standard,242.0,0.0,0.046,,,,-0.046,,-6,6,0.015,0.985,30,29,30,29,1,3,5.0,2.0,6.0,4.0,2.08,1.56,1.56,24.7
SI,6/30/2024,95.8,-1.59,5.48,668800,622253,,ball,14.0,R,R,B,,,0,0,-1.45,0.67,1.26,1.59,,,,1,7,Top,,,10.85032024,-139.0333056,-6.201470713,-21.18295913,29.98340562,-22.19586955,3.2,1.32,,,,96.3,2101.0,6.6,747016,53.87,,,,,,,,60,1,Sinker,2,8,8,2,8,2,8,2,Standard,Standard,237.0,0.0,0.025,,,,-0.025,,-6,6,0.015,0.985,30,29,30,29,1,3,5.0,2.0,6.0,4.0,1.82,1.45,1.45,29.9
CH,7/4/2024,88.0,-2.93,5.32,668800,650633,field_out,hit_into_play,6.0,R,R,X,9.0,fly_ball,1,1,-1.68,0.35,0.32,2.26,,,,1,5,Bot,193.83,145.78,11.34946681,-127.5953108,-1.960265054,-20.77016966,27.41351931,-28.19054848,3.2,1.43,213.0,85.4,55.0,87.8,1989.0,6.4,744996,54.07,0.02,0.024,0.0,1.0,0.0,0.0,3.0,36,3,Changeup,0,1,0,1,1,0,0,1,Standard,Standard,242.0,-0.024,-0.154,72.6,7.2,0.032,0.154,88.0,-1,-1,0.373,0.373,29,29,29,29,2,1,5.0,4.0,6.0,2.0,2.63,1.68,1.68,23.5
FF,7/4/2024,94.4,-2.94,5.71,668800,650633,,called_strike,9.0,R,R,S,,,1,0,-0.53,1.5,0.35,1.9,,,,1,5,Bot,,,9.752673737,-136.9071976,-7.474081474,-8.968422874,33.16294596,-11.79613522,3.27,1.57,,,,94.0,2344.0,6.5,744996,54.05,,,,,,,,36,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,216.0,0.0,-0.032,,,,0.032,,-1,-1,0.373,0.373,29,29,29,29,2,1,5.0,4.0,6.0,2.0,1.1,0.53,0.53,35.7
SL,7/4/2024,85.8,-3.1,5.46,668800,650633,,ball,9.0,R,R,B,,,0,0,-0.04,0.08,0.8,2.16,,,,1,5,Bot,,,9.236872881,-124.5524476,-1.635916221,-2.362259231,26.4211442,-31.26545479,3.35,1.71,,,,84.9,2505.0,6.0,744996,54.52,,,,,,,,36,1,Slider,0,1,0,1,1,0,0,1,Standard,Standard,102.0,0.0,0.025,,,,-0.025,,-1,-1,0.373,0.373,29,29,29,29,2,1,5.0,4.0,6.0,2.0,3.05,0.04,0.04,28.5
SI,7/4/2024,90.0,-3.12,5.15,668800,650633,field_out,hit_into_play,4.0,R,R,X,6.0,ground_ball,2,2,-1.41,0.04,-0.45,2.18,,,,0,3,Bot,106.85,147.67,9.515569871,-130.6811258,-1.473835269,-18.19233536,27.65487995,-31.56037428,3.2,1.43,69.0,106.4,2.0,89.2,2289.0,5.9,744996,54.58,0.531,0.482,0.0,1.0,0.0,0.0,4.0,19,8,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,238.0,-0.025,-0.203,70.7,6.6,0.57,0.203,106.4,0,0,0.554,0.554,29,29,29,29,1,0,5.0,4.0,6.0,2.0,2.78,1.41,1.41,17.7
ST,7/4/2024,85.0,-3.04,5.39,668800,650633,,ball,14.0,R,R,B,,,1,2,1.12,0.32,2.45,1.96,,,,0,3,Bot,,,10.52899416,-123.3699571,-2.318931367,9.198736977,25.36383694,-28.59393462,3.28,1.57,,,,84.1,2911.0,5.9,744996,54.58,,,,,,,,19,7,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,61.0,0.0,0.036,,,,-0.036,,0,0,0.554,0.554,29,29,29,29,1,0,5.0,4.0,6.0,2.0,2.86,-1.12,-1.12,27.1
ST,7/4/2024,83.5,-3.2,5.42,668800,650633,,foul,6.0,R,R,S,,,1,2,1.36,0.06,0.83,1.99,,,,0,3,Bot,,,6.558440417,-121.3475539,-1.485270775,11.88598916,26.33509553,-31.51608051,3.2,1.43,7.0,46.1,-17.0,82.7,2778.0,6.0,744996,54.46,,,,,,,,19,6,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,69.0,0.0,0.0,65.2,8.0,,0.0,88.0,0,0,0.554,0.554,29,29,29,29,1,0,5.0,4.0,6.0,2.0,3.25,-1.36,-1.36,25.3
FF,7/4/2024,95.1,-2.79,5.75,668800,650633,,foul,11.0,R,R,S,,,1,2,-0.44,1.31,-0.09,3.59,,,,0,3,Bot,,,8.009276081,-138.2713451,-2.931060655,-7.436801336,30.85237818,-14.89733297,3.2,1.43,233.0,77.4,53.0,94.6,2269.0,6.0,744996,54.47,,,,,,,,19,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,215.0,0.0,0.0,62.6,5.5,,0.0,88.0,0,0,0.554,0.554,29,29,29,29,1,0,5.0,4.0,6.0,2.0,1.21,0.44,0.44,35.4
ST,7/4/2024,84.4,-3.1,5.45,668800,650633,,foul,14.0,R,R,S,,,1,2,1.13,0.27,1.54,2.15,,,,0,3,Bot,,,8.484902493,-122.6523374,-1.750403412,9.457371422,26.76052628,-29.29681532,3.2,1.43,157.0,60.3,30.0,83.5,2838.0,6.0,744996,54.52,,,,,,,,19,4,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,59.0,0.0,0.0,58.7,7.2,,0.0,88.0,0,0,0.554,0.554,29,29,29,29,1,0,5.0,4.0,6.0,2.0,2.96,-1.13,-1.13,26.4
FF,7/4/2024,94.9,-2.79,5.67,668800,650633,,called_strike,5.0,R,R,S,,,1,1,-0.53,1.29,-0.23,2.44,,,,0,3,Bot,,,7.825984915,-137.9543142,-5.615631784,-8.571873333,31.2502536,-14.62936511,3.25,1.5,,,,94.1,2251.0,5.9,744996,54.58,,,,,,,,19,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,217.0,0.0,-0.051,,,,0.051,,0,0,0.554,0.554,29,29,29,29,1,0,5.0,4.0,6.0,2.0,1.25,0.53,0.53,33.2
FF,7/4/2024,93.7,-2.91,5.64,668800,650633,,foul_tip,2.0,R,R,S,,,1,0,-0.54,1.26,0.22,2.7,,,,0,3,Bot,,,9.245226596,-136.1319597,-4.610357612,-8.686178511,29.23092941,-15.6573343,3.2,1.43,,,,93.6,2305.0,6.3,744996,54.25,,,,,,,,19,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,221.0,0.0,-0.044,72.6,6.8,,0.044,,0,0,0.554,0.554,29,29,29,29,1,0,5.0,4.0,6.0,2.0,1.34,0.54,0.54,32.7
SI,7/4/2024,94.5,-3.13,5.4,668800,650633,,ball,14.0,R,R,B,,,0,0,-1.56,0.3,0.99,1.9,,,,0,3,Bot,,,14.06557968,-136.7879753,-4.001547364,-22.70687872,30.87130749,-27.66384513,3.3,1.55,,,,93.5,2418.0,6.1,744996,54.44,,,,,,,,19,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,232.0,0.0,0.034,,,,-0.034,,0,0,0.554,0.554,29,29,29,29,1,0,5.0,4.0,6.0,2.0,2.29,1.56,1.56,25.6
FS,7/4/2024,84.5,-0.69,5.61,668800,669093,field_out,hit_into_play,8.0,R,R,X,5.0,ground_ball,1,2,-1.14,0.6,-0.19,1.5,,,,1,7,Bot,113.94,184.61,3.494841113,-122.9839152,-4.477407862,-12.26918624,24.77789939,-25.40528774,3.2,1.43,2.0,74.5,-40.0,85.9,1463.0,7.2,744996,53.3,0.069,0.065,0.0,1.0,0.0,0.0,2.0,53,5,Split-Finger,1,3,1,3,3,1,1,3,Standard,Standard,231.0,-0.026,-0.115,,,0.069,0.115,88.0,-2,-2,0.171,0.171,25,29,26,29,1,2,1.0,4.0,2.0,2.0,2.6,1.14,1.14,56.8
FF,7/4/2024,97.0,-0.33,5.86,668800,669093,,foul,12.0,R,R,S,,,1,2,-0.14,1.72,1.03,2.76,,,,1,7,Bot,,,4.047826274,-141.0917751,-6.759457319,-2.893144581,34.06629042,-7.910849338,3.2,1.43,,,,98.4,2256.0,7.3,744996,53.25,,,,,,,,53,4,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,184.0,0.0,0.0,62.8,6.7,,0.0,,-2,-2,0.171,0.171,25,29,26,29,1,2,1.0,4.0,2.0,2.0,0.72,0.14,0.14,71.1
FF,7/4/2024,97.3,-0.32,5.93,668800,669093,,ball,11.0,R,R,B,,,0,2,-0.15,1.67,-1.02,2.51,,,,1,7,Bot,,,-1.540448377,-141.5812311,-7.570932202,-1.663684895,34.07676926,-8.212839811,3.3,1.54,,,,98.4,2178.0,7.0,744996,53.46,,,,,,,,53,3,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,188.0,0.0,0.013,,,,-0.013,,-2,-2,0.171,0.171,25,29,26,29,1,2,1.0,4.0,2.0,2.0,0.75,0.15,0.15,69.8
FF,7/4/2024,96.2,-0.45,5.92,668800,669093,,swinging_strike,5.0,R,R,S,,,0,1,-0.24,1.7,-0.01,2.14,,,,1,7,Bot,,,1.741466416,-139.841684,-8.347587749,-3.554106711,32.57475151,-8.230935026,3.2,1.43,,,,97.1,2248.0,6.9,744996,53.59,,,,,,,,53,2,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,183.0,0.0,-0.036,71.1,6.3,,0.036,,-2,-2,0.171,0.171,25,29,26,29,1,2,1.0,4.0,2.0,2.0,0.78,0.24,0.24,72.2
FF,7/4/2024,95.4,-0.46,5.98,668800,669093,,swinging_strike,11.0,R,R,S,,,0,0,-0.2,1.76,-0.63,3.97,,,,1,7,Bot,,,0.006970349,-138.8214658,-3.603478713,-2.593799488,33.29375114,-8.880205292,3.2,1.43,,,,95.8,2184.0,6.7,744996,53.8,,,,,,,,53,1,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,190.0,0.0,-0.023,67.3,5.8,,0.023,,-2,-2,0.171,0.171,25,29,26,29,1,2,1.0,4.0,2.0,2.0,0.76,0.2,0.2,65.3
FS,7/6/2024,89.8,-1.5,6.02,668800,671737,field_out,hit_into_play,3.0,R,R,X,8.0,line_drive,0,0,-1.09,0.5,0.35,2.75,,,665750.0,1,4,Bot,103.05,50.42,6.936833438,-130.6615717,-3.193670636,-13.98698953,26.78101867,-25.93812578,3.21,1.43,371.0,96.4,23.0,90.5,1366.0,6.6,744995,53.87,0.229,0.304,0.0,1.0,0.0,0.0,5.0,33,1,Split-Finger,2,0,2,0,0,2,2,0,Standard,Standard,212.0,-0.019,-0.301,67.4,7.3,0.485,0.301,96.4,2,2,0.795,0.795,23,29,23,29,2,1,6.0,2.0,6.0,3.0,2.32,1.09,1.09,52.2
FC,7/6/2024,90.5,-1.81,6.07,668800,671737,single,hit_into_play,8.0,R,R,X,4.0,ground_ball,0,0,0.28,0.34,0.01,1.72,,641680.0,665750.0,2,2,Bot,119.5,112.75,3.943317678,-131.6964478,-5.699420719,2.46231439,27.6282024,-27.16409009,3.21,1.43,5.0,89.8,-18.0,90.9,2230.0,6.5,744995,53.98,0.086,0.064,0.9,1.0,1.0,0.0,2.0,15,1,Cutter,0,0,0,0,0,1,1,0,Standard,Standard,175.0,0.115,0.898,64.4,6.8,0.093,-0.898,89.8,0,0,0.545,0.545,23,29,23,29,1,0,6.0,2.0,6.0,3.0,2.43,-0.28,-0.28,51.2
SI,7/6/2024,90.4,-1.95,3.71,668800,687330,strikeout,swinging_strike,11.0,R,R,S,2.0,,2,2,-1.49,-0.27,-1.93,2.36,,,665750.0,0,7,Bot,,,3.294223333,-131.4971029,3.322034443,-17.87574638,30.53174661,-36.32878569,3.21,1.43,,,,91.7,2109.0,7.3,744995,53.16,,0.0,0.0,1.0,0.0,0.0,,56,5,Sinker,2,3,2,3,3,2,2,3,Standard,Standard,252.0,-0.071,-0.342,46.2,5.6,,0.342,,-1,-1,0.431,0.431,26,29,27,29,1,2,2.0,2.0,3.0,3.0,3.09,1.49,1.49,4.2
